words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
interests,nomaric,&&&&&&&,left,fairness.virtue,,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837632593465969,,,right,0,0.5837632593465969,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
praise,egpeditious,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3170307808322832,,,left,1,0.3170307808322832,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
quarterbocks,godlaness,&&&&&&&&&,None,nonword,,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670523654203862,,,left,0,0.4670523654203862,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
drug,ecgagement,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838269545231014,,,right,1,0.8838269545231014,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
compassion,ejanulated,&&&&&&&&&&,left,care.virtue,,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,AMP,left,0.717130140052177,,,left,1,0.717130140052177,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
peace,gondensed,&&&&&&&&&,left,care.virtue,,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504648204427212,,,left,1,0.6504648204427212,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
restore,fegard,&&&&&&,left,care.virtue,,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004491372499615,,,right,0,0.7004491372499615,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
victim,lenon,&&&&&,right,care.vice,,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504893234930933,,,left,0,0.8504893234930933,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
bluently,yane,&&&&,None,nonword,,,,,,,0,168,168,168,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337677815463394,,,right,0,0.6337677815463394,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
win,synchronazers,&&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,169,169,169,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672876459546387,,,right,0,1.2672876459546387,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
rejected,lursuer,&&&&&&&,right,authority.vice,,,,,,,0,170,170,170,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3670272850431502,,,left,0,0.3670272850431502,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
metibolic,troubla,&&&&&&&,None,nonword,,,,,,,0,171,171,171,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6173808795865625,,,left,0,1.6173808795865625,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
trust,bruthfulness,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,172,172,172,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337867681635544,,,left,1,0.7337867681635544,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
rebels,ecgagement,&&&&&&&&&&,right,authority.vice,,,,,,,0,173,173,173,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338375703664497,,,right,1,0.9338375703664497,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
corruption,nonobservalt,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,174,174,174,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9172078828560188,,,left,0,0.9172078828560188,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
imebreaker,shoirmaster,&&&&&&&&&&&,None,nonword,,,,,,,0,175,175,175,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504488485865295,,,left,0,0.7504488485865295,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
blamed,disregord,&&&&&&&&&,right,loyalty.vice,,,,,,,0,176,176,176,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838953320868313,,,left,0,0.9838953320868313,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
celebrated,scock,&&&&&,left,authority.virtue,,,,,,,0,177,177,177,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2339140943950042,,,left,1,1.2339140943950042,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hate,pafer,&&&&&,right,fairness.vice,,,,,,,0,178,178,178,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0505173545097932,,,left,0,1.0505173545097932,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
ability,prones,&&&&&&,left,authority.virtue,,,,,,,0,179,179,179,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4339841397013515,,,right,0,1.4339841397013515,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
lies,bycled,&&&&&&,right,fairness.vice,,,,,,,0,180,180,180,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003941015107557,,,left,0,0.4003941015107557,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
victims,noped,&&&&&,right,care.vice,,,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5004031457938254,,,left,0,0.5004031457938254,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
injured,papert,&&&&&&,right,care.vice,,,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,,,AMP,right,2.0007488827686757,,,right,1,2.0007488827686757,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
men,nomparisons,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8505412802333012,,,left,0,0.8505412802333012,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
promised,letish,&&&&&&,left,loyalty.virtue,,,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671115062199533,,,left,1,0.6671115062199533,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
praise,reelectiob,&&&&&&&&&&,left,authority.virtue,,,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,,,AMP,left,1.283929521101527,,,left,1,1.283929521101527,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
quarterbocks,focomotive,&&&&&&&&&&,None,nonword,,,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670938024995849,,,right,0,0.5670938024995849,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
encourage,tove,&&&&,left,authority.virtue,,,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337375696981326,,,right,0,0.5337375696981326,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
embrace,wump,&&&&,left,authority.virtue,,,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004465714562684,,,right,0,0.7004465714562684,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
opportunity,elduringly,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,,,AMP,right,0.583739205263555,,,right,0,0.583739205263555,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
lorthwhile,idexpressible,&&&&&&&&&&&&&,None,nonword,,,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503797012148425,,,left,0,0.4503797012148425,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
harassment,asn,&&&,right,sanctity.vice,,,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9505455137696117,,,left,0,0.9505455137696117,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
intelligence,proached,&&&&&&&&,left,loyalty.virtue,,,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837980255717412,,,right,0,0.7837980255717412,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
perfect,scalbel,&&&&&&&,left,sanctity.virtue,,,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004411191446707,,,left,1,0.7004411191446707,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
health,photocalkodes,&&&&&&&&&&&&&,left,care.virtue,,,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5004005801165476,,,right,0,0.5004005801165476,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
accused,smapper,&&&&&&&,right,fairness.vice,,,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337652157526463,,,left,0,0.6337652157526463,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
penalty,wonderfujnoss,&&&&&&&&&&&&&,right,authority.vice,,,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6671022053342313,,,right,1,0.6671022053342313,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
friends,vicissifude,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7838009119732305,,,left,1,0.7838009119732305,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
stindig,ebbitter,&&&&&&&&,None,nonword,,,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170269963797182,,,left,0,0.4170269963797182,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hatigue,hefurbished,&&&&&&&&&&&,None,nonword,,,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46705108240712434,,,left,0,0.46705108240712434,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
interests,honstables,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171372601063922,,,right,0,0.8171372601063922,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
killed,reprisols,&&&&&&&&&,right,care.vice,,,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41704271163325757,,,left,0,0.41704271163325757,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
safe,pumber,&&&&&&,left,care.virtue,,,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170588118489832,,,right,0,0.5170588118489832,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
died,ronviolence,&&&&&&&&&&&,right,care.vice,,,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38369289331603795,,,left,0,0.38369289331603795,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
crime,allears,&&&&&&&,right,fairness.vice,,,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505712997168303,,,right,1,1.1505712997168303,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
terrorist,unreflectuve,&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8338185836328194,,,right,1,0.8338185836328194,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
loyalty,greaks,&&&&&&,left,loyalty.virtue,,,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,AMP,right,0.88383753830567,,,right,0,0.88383753830567,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
prison,Oregoniuns,&&&&&&&&&&,right,fairness.vice,,,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670912367058918,,,left,0,0.5670912367058918,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
officers,abointment,&&&&&&&&&&,right,authority.vice,,,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1338947869371623,,,right,1,1.1338947869371623,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
credit,vurtain,&&&&&&&,left,fairness.virtue,,,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36703690653666854,,,left,1,0.36703690653666854,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
torture,godlaness,&&&&&&&&&,right,care.vice,,,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,AMP,left,0.400220270967111,,,left,0,0.400220270967111,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
energy,alar,&&&&,left,sanctity.virtue,,,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3169903700472787,,,right,0,0.3169903700472787,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
freedom,nomaric,&&&&&&&,left,sanctity.virtue,,,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670909801032394,,,right,0,0.6670909801032394,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
slavery,drumbled,&&&&&&&&,right,loyalty.vice,,,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38368583749979734,,,left,0,0.38368583749979734,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
army,chared,&&&&&&,right,loyalty.vice,,,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,AMP,right,0.783783593098633,,,right,1,0.783783593098633,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
praised,emassion,&&&&&&&&,left,loyalty.virtue,,,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,AMP,right,0.38370091118849814,,,right,0,0.38370091118849814,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
charges,egpeditious,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,AMP,right,0.583742733229883,,,right,1,0.583742733229883,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
scandal,laming,&&&&&&,right,sanctity.vice,,,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8004604266025126,,,right,1,0.8004604266025126,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
great,gillipede,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,AMP,left,0.450374890351668,,,left,1,0.450374890351668,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
protect,epigrach,&&&&&&&&,left,fairness.virtue,,,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170620190910995,,,right,0,0.5170620190910995,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
serial,blunderints,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1672179854940623,,,right,1,1.1672179854940623,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
improve,baklara,&&&&&&&,left,care.virtue,,,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,AMP,left,0.817148485337384,,,left,1,0.817148485337384,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
illegal,totalestic,&&&&&&&&&&,right,fairness.vice,,,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6170912687666714,,,right,1,0.6170912687666714,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
fear,leact,&&&&&,right,sanctity.vice,,,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,AMP,right,1.200579029158689,,,right,1,1.200579029158689,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
increase,sidearbs,&&&&&&&&,left,care.virtue,,,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8004713311092928,,,right,0,0.8004713311092928,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
commitment,divility,&&&&&&&&,left,sanctity.virtue,,,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7338053699349985,,,right,0,0.7338053699349985,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
ensure,rorroborated,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504372385097668,,,left,1,0.6504372385097668,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
troops,refuejing,&&&&&&&&&,right,loyalty.vice,,,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670483242487535,,,left,0,0.6670483242487535,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
halaise,festate,&&&&&&&,None,nonword,,,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,AMP,left,0.550409592455253,,,left,0,0.550409592455253,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
racist,rivernoat,&&&&&&&&&,right,sanctity.vice,,,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671768049011007,,,left,0,0.9671768049011007,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
unscothed,fornicalion,&&&&&&&&&&&,None,nonword,,,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670816149795428,,,left,0,0.5670816149795428,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
unpleasant,iptervention,&&&&&&&&&&&&,None,control,,,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2339112077606842,,,right,0,1.2339112077606842,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
strength,ugeasily,&&&&&&&&,left,sanctity.virtue,,,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0505430122138932,,,left,1,1.0505430122138932,1,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
groups,erks,&&&&,right,loyalty.vice,,,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8507372406311333,,,left,0,1.8507372406311333,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
clean,sonvoy,&&&&&&,left,sanctity.virtue,,,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1839339470025152,,,right,0,1.1839339470025152,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
simplustic,saned,&&&&&,None,nonword,,,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7838021948700771,,,right,0,0.7838021948700771,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
progress,spag,&&&&,left,authority.virtue,,,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337755430489779,,,right,0,0.7337755430489779,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
suicide,sgrawl,&&&&&&,right,care.vice,,,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003983350470662,,,left,0,0.5003983350470662,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
hand,Cunday,&&&&&&,left,sanctity.virtue,,,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2339112078770995,,,right,0,1.2339112078770995,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
agreement,fostet,&&&&&&,left,fairness.virtue,,,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,AMP,right,0.883831444545649,,,right,0,0.883831444545649,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
refused,tracious,&&&&&&&&,right,authority.vice,,,,,,,0,240,240,240,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170748479431495,,,left,0,0.5170748479431495,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
sharing,gedious,&&&&&&&,left,loyalty.virtue,,,,,,,0,241,241,241,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837951389374211,,,right,0,0.7837951389374211,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
drug,gikely,&&&&&&,right,sanctity.vice,,,,,,,0,242,242,242,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338918362976983,,,left,0,1.0338918362976983,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
fighters,Boeinf,&&&&&&,right,authority.vice,,,,,,,0,243,243,243,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337639328557998,,,left,0,0.6337639328557998,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
pleasant,ablow,&&&&&,None,control,,,,,,,0,244,244,244,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3336928612552583,,,right,0,0.3336928612552583,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
arrests,chressing,&&&&&&&&&,right,authority.vice,,,,,,,0,245,245,245,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504330692114308,,,left,0,0.6504330692114308,0,,,,,,,,,,,,,,,,,,,,,,1011,2019_Mar_06_1150,mf_amp_cond1,3.0.4,59.99007211918218,
