words,nonwords,mask,corr_ans,category,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,tweets,topic,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,participant,date,expName,psychopyVersion,frameRate,
attacks,chadows,&&&&&&&,right,care.vice,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.150531854480505,,,left,0,1.150531854480505,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
arrests,carvels,&&&&&&&,right,authority.vice,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8337735787499696,,,right,1,0.8337735787499696,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
compassion,pulge,&&&&&,left,care.virtue,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5172908038366586,,,left,1,1.5172908038366586,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
grovelire,halaise,&&&&&&&,None,nonword,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36698954890016466,,,right,0,0.36698954890016466,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
perfect,ugeasily,&&&&&&&&,left,sanctity.virtue,,,,,0,168,168,168,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003515763441101,,,left,1,0.6003515763441101,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
thabbily,frojecting,&&&&&&&&&&,None,nonword,,,,,0,169,169,169,,,,,,,,,,,,,,,,,,,,,,,AMP,left,3.034431188600138,,,left,0,3.034431188600138,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
prosecution,Loorish,&&&&&&&,right,authority.vice,,,,,0,170,170,170,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45038162800483406,,,left,0,0.45038162800483406,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
voter,gandbrake,&&&&&&&&&,right,fairness.vice,,,,,0,171,171,171,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4505859282799065,,,right,1,1.4505859282799065,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
serial,tomedians,&&&&&&&&&,right,sanctity.vice,,,,,0,172,172,172,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171563568525016,,,right,1,0.9171563568525016,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
racist,framatic,&&&&&&&&,right,sanctity.vice,,,,,0,173,173,173,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337205312447622,,,right,1,0.6337205312447622,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
lursuer,mecan,&&&&&,None,nonword,,,,,0,174,174,174,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.01742005511187,,,left,0,2.01742005511187,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
sexual,yane,&&&&,right,sanctity.vice,,,,,0,175,175,175,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8840536017669365,,,left,0,1.8840536017669365,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
ability,pullness,&&&&&&&&,left,authority.virtue,,,,,0,176,176,176,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.6675901343114674,,,right,0,2.6675901343114674,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hate,bluently,&&&&&&&&,right,fairness.vice,,,,,0,177,177,177,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9505006161052734,,,left,0,0.9505006161052734,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
progress,epigrach,&&&&&&&&,left,authority.virtue,,,,,0,178,178,178,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.4507857386488467,,,left,1,2.4507857386488467,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
ban,quarterbocks,&&&&&&&&&&&&,right,loyalty.vice,,,,,0,179,179,179,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170364707009867,,,left,0,0.5170364707009867,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
victims,unscothed,&&&&&&&&&,right,care.vice,,,,,0,180,180,180,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838114561513066,,,left,0,0.8838114561513066,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
great,reprisols,&&&&&&&&&,left,loyalty.virtue,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7836458990350366,,,left,1,0.7836458990350366,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
terrorist,infet,&&&&&,right,loyalty.vice,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7506929214578122,,,right,1,1.7506929214578122,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
useful,refuejing,&&&&&&&&&,left,authority.virtue,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.433535025222227,,,left,1,0.433535025222227,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
dramens,faspberry,&&&&&&&&&,None,nonword,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337060345336795,,,right,0,0.5337060345336795,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
health,Cunday,&&&&&&,left,care.virtue,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.834051645360887,,,left,1,1.834051645360887,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
improve,hefurbished,&&&&&&&&&&&,left,care.virtue,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838452603202313,,,left,1,1.0838452603202313,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
safe,gusinesslike,&&&&&&&&&&&&,left,care.virtue,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.167460883036256,,,right,0,2.167460883036256,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
dignity,tracious,&&&&&&&&,left,sanctity.virtue,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170011912705377,,,right,0,0.5170011912705377,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
love,dumid,&&&&&,left,loyalty.virtue,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,,,,,AMP,right,3.9845928008435294,,,right,0,3.9845928008435294,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
victim,hatigue,&&&&&&&,right,care.vice,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837802818976343,,,right,1,0.7837802818976343,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
integrity,asn,&&&,left,fairness.virtue,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6673383669694886,,,left,1,1.6673383669694886,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
win,precificity,&&&&&&&&&&&,left,fairness.virtue,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,,,,,AMP,left,3.0010009756078944,,,left,1,3.0010009756078944,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
sharing,ittutable,&&&&&&&&&,left,loyalty.virtue,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9173375652171671,,,left,1,1.9173375652171671,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
violations,brudent,&&&&&&&,right,sanctity.vice,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.1174537950428203,,,right,1,2.1174537950428203,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
nomaric,frocessing,&&&&&&&&&&,None,nonword,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839416694827378,,,left,0,1.3839416694827378,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fraud,taxpayung,&&&&&&&&&,right,fairness.vice,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4169953539967537,,,left,0,0.4169953539967537,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
strong,presentkess,&&&&&&&&&&&,left,loyalty.virtue,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9504730339394882,,,right,0,0.9504730339394882,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
army,oam,&&&,right,loyalty.vice,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45035244221799076,,,left,0,0.45035244221799076,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
protect,stindig,&&&&&&&,left,fairness.virtue,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.9510089616524056,,,right,0,2.9510089616524056,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
scandal,egpeditious,&&&&&&&&&&&,right,sanctity.vice,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836741867708042,,,left,0,0.3836741867708042,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
lies,metibolic,&&&&&&&&&,right,fairness.vice,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170824623899534,,,right,1,0.7170824623899534,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
riot,coom,&&&&,right,authority.vice,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.267231309786439,,,left,0,1.267231309786439,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
died,gowlands,&&&&&&&&,right,care.vice,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1671837785979733,,,left,0,1.1671837785979733,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
actively,laming,&&&&&&,left,authority.virtue,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503759190905839,,,left,1,0.5503759190905839,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fighters,lenon,&&&&&,right,authority.vice,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336831991095096,,,right,1,0.4336831991095096,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
prison,scock,&&&&&,right,fairness.vice,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670143087860197,,,left,0,0.4670143087860197,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
values,crinking,&&&&&&&&,left,sanctity.virtue,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503369833342731,,,right,0,0.3503369833342731,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
gun,erks,&&&&,right,authority.vice,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836732245981693,,,left,0,0.3836732245981693,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
rorroborated,suggists,&&&&&&&&,None,nonword,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.517039677943103,,,left,0,0.517039677943103,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
fair,focomotive,&&&&&&&&&&,left,fairness.virtue,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6169595613609999,,,right,0,0.6169595613609999,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
crime,sonvoy,&&&&&&,right,fairness.vice,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671226488659158,,,left,0,0.8671226488659158,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
interests,chressing,&&&&&&&&&,left,fairness.virtue,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9004733226029202,,,right,0,0.9004733226029202,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
violence,thadowed,&&&&&&&&,right,care.vice,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837224235292524,,,left,0,0.5837224235292524,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hope,aubos,&&&&&,left,loyalty.virtue,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838323031086475,,,left,1,0.8838323031086475,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
drug,noped,&&&&&,right,sanctity.vice,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,AMP,right,3.2010264409473166,,,right,1,3.2010264409473166,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
torture,leact,&&&&&,right,care.vice,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8673263078089803,,,left,0,1.8673263078089803,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
critics,tabin,&&&&&,right,loyalty.vice,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.0341082208324224,,,right,1,2.0341082208324224,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
unpleasant,discovars,&&&&&&&&&,None,control,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.23418596398551,,,left,0,2.23418596398551,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
corruption,sickyay,&&&&&&&,right,sanctity.vice,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503592415479943,,,right,1,0.5503592415479943,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
viscs,chonograph,&&&&&&&&&&,None,nonword,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2839140231953934,,,right,0,1.2839140231953934,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
saned,pharing,&&&&&&&,None,nonword,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.033831757842563,,,right,0,1.033831757842563,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
embrace,sliptery,&&&&&&&&,left,authority.virtue,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503527629422024,,,right,0,0.4503527629422024,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
threatened,ronviolence,&&&&&&&&&&&,right,fairness.vice,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8506987586151809,,,left,0,1.8506987586151809,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
pleasant,brotesque,&&&&&&&&&,None,control,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1171805392950773,,,right,0,1.1171805392950773,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
care,gazily,&&&&&&,left,care.virtue,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.884064506390132,,,left,1,1.884064506390132,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
rebels,gillipede,&&&&&&&&&,right,authority.vice,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005440099397674,,,left,0,1.1005440099397674,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
groups,prones,&&&&&&,right,loyalty.vice,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.584247446502559,,,left,0,2.584247446502559,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
help,synchronazers,&&&&&&&&&&&&&,left,care.virtue,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.1674814093858004,,,right,0,2.1674814093858004,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
faith,divility,&&&&&&&&,left,sanctity.virtue,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.000507704098709,,,right,0,1.000507704098709,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
penalty,ablow,&&&&&,right,authority.vice,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9340812159935012,,,left,0,1.9340812159935012,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
celebrated,simplustic,&&&&&&&&&&,left,authority.virtue,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670081509044394,,,right,0,0.3670081509044394,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promised,counpy's,&&&&&&&&,left,loyalty.virtue,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,AMP,left,3.317736480035819,,,left,1,3.317736480035819,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
shot,mih,&&&,right,care.vice,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670499730622396,,,right,1,0.5670499730622396,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
crilfully,bycled,&&&&&&,None,nonword,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8337838418083265,,,left,0,0.8337838418083265,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
praised,totalestic,&&&&&&&&&&,left,loyalty.virtue,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46702874125912786,,,right,0,0.46702874125912786,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
growth,smapper,&&&&&&&,left,care.virtue,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.45035148004535586,,,right,0,0.45035148004535586,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promises,spag,&&&&,left,fairness.virtue,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839237090433016,,,left,1,1.3839237090433016,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
hand,shoirmaster,&&&&&&&&&&&,left,sanctity.virtue,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41701331443618983,,,right,0,0.41701331443618983,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
promote,gationwide,&&&&&&&&&&,left,sanctity.virtue,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6006347744259983,,,left,1,1.6006347744259983,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
slavery,letish,&&&&&&,right,loyalty.vice,,,,,0,240,240,240,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8340263082645833,,,right,1,1.8340263082645833,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
energy,wump,&&&&,left,sanctity.virtue,,,,,0,241,241,241,,,,,,,,,,,,,,,,,,,,,,,AMP,right,2.684266112628393,,,right,0,2.684266112628393,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
honored,galamitous,&&&&&&&&&&,left,authority.virtue,,,,,0,242,242,242,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.267226819647476,,,right,0,1.267226819647476,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
men,framo,&&&&&,right,loyalty.vice,,,,,0,243,243,243,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9840786822605878,,,left,0,1.9840786822605878,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
benefit,squets,&&&&&&,left,fairness.virtue,,,,,0,244,244,244,,,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0837153675965965,,,right,0,1.0837153675965965,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
forepo,clattening,&&&&&&&&&&,None,nonword,,,,,0,245,245,245,,,,,,,,,,,,,,,,,,,,,,,AMP,right,6.4852210965473205,,,right,0,6.4852210965473205,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
safe,brotesque,&&&&&&&&&,left,care.virtue,,,,,0,246,246,246,,,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0840992727316916,,,left,1,2.0840992727316916,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
voter,Loorish,&&&&&&&,right,fairness.vice,,,,,0,247,247,247,,,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7173659811960533,,,left,0,1.7173659811960533,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
racist,noped,&&&&&,right,sanctity.vice,,,,,0,248,248,248,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837668114807457,,,left,0,0.7837668114807457,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
growth,thadowed,&&&&&&&&,left,care.virtue,,,,,0,249,249,249,,,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503794470569119,,,left,1,0.5503794470569119,1,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
protect,pullness,&&&&&&&&,left,fairness.virtue,,,,,0,250,250,250,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504209484905005,,,right,0,0.7504209484905005,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
integrity,gazily,&&&&&&,left,fairness.virtue,,,,,0,251,251,251,,,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35032158868853003,,,right,0,0.35032158868853003,0,,,,,,,,,,,,,,,,,,,,1021,2019_Mar_06_1241,mf_amp_cond1,3.0.4,60.143706449975504,
